PR_ALMACEN,PR_CLAVE,PR_DESCRIPCION,PR_COSTO,PR_EXISTENCIA,CLASIFICACION1,PROVEEDOR,PS_NOMBRE
104,C516290011,LIBRETA GDE. CATRINA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
105,C516290011,LIBRETA GDE. CATRINA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
106,C516290011,LIBRETA GDE. CATRINA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
101,C516290012,LIBRETA GDE. FRIDA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
103,C516290012,LIBRETA GDE. FRIDA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
104,C516290012,LIBRETA GDE. FRIDA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
105,C516290012,LIBRETA GDE. FRIDA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
106,C516290012,LIBRETA GDE. FRIDA,75,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
101,C516290013,POSTAL FRIDA FLOR,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
103,C516290013,POSTAL FRIDA FLOR,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
104,C516290013,POSTAL FRIDA FLOR,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
105,C516290013,POSTAL FRIDA FLOR,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
106,C516290013,POSTAL FRIDA FLOR,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
101,C516290014,POSTAL FRIDA TEHUANA,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
103,C516290014,POSTAL FRIDA TEHUANA,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
104,C516290014,POSTAL FRIDA TEHUANA,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
105,C516290014,POSTAL FRIDA TEHUANA,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
106,C516290014,POSTAL FRIDA TEHUANA,21,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
101,C516290015,LIBRETA CH FRIDA FLOR,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
103,C516290015,LIBRETA CH FRIDA FLOR,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
104,C516290015,LIBRETA CH FRIDA FLOR,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
105,C516290015,LIBRETA CH FRIDA FLOR,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
106,C516290015,LIBRETA CH FRIDA FLOR,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
101,C516290016,LIBRETA CH FRIDA TEHUANA,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
103,C516290016,LIBRETA CH FRIDA TEHUANA,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
104,C516290016,LIBRETA CH FRIDA TEHUANA,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
105,C516290016,LIBRETA CH FRIDA TEHUANA,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
106,C516290016,LIBRETA CH FRIDA TEHUANA,40,0,74,1629,RUTH ARACELI RODRIGUEZ LEON
104,FF0141419001,SONAJA SURTIDA GTO,180,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190006,FIGURA CON IMAN,50,0,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190017,LAPIZ SURTIDO,60,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190017,LAPIZ SURTIDO,60,5,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190017,LAPIZ SURTIDO,60,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190017,LAPIZ SURTIDO,60,3,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190017,LAPIZ SURTIDO,60,1,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190018,ESQUELETO ARTICULADO CH,85,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190018,ESQUELETO ARTICULADO CH,85,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190018,ESQUELETO ARTICULADO CH,85,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190018,ESQUELETO ARTICULADO CH,85,0,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190018,ESQUELETO ARTICULADO CH,85,0,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190019,CORAZON DECORADO FINO,250,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190019,CORAZON DECORADO FINO,250,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190019,CORAZON DECORADO FINO,250,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190019,CORAZON DECORADO FINO,250,0,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190019,CORAZON DECORADO FINO,250,0,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190020,GALLITO LAMINA,400,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190020,GALLITO LAMINA,400,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190020,GALLITO LAMINA,400,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190020,GALLITO LAMINA,400,0,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190020,GALLITO LAMINA,400,0,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190021,GALLINA GDE LAMINA,1500,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190021,GALLINA GDE LAMINA,1500,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190021,GALLINA GDE LAMINA,1500,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190021,GALLINA GDE LAMINA,1500,0,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190021,GALLINA GDE LAMINA,1500,0,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190022,PINATA GDE,85,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190022,PINATA GDE,85,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190022,PINATA GDE,85,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190022,PINATA GDE,85,0,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190022,PINATA GDE,85,0,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190023,PINATA  CH,60,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190023,PINATA  CH,60,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190023,PINATA  CH,60,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190023,PINATA  CH,60,0,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190023,PINATA  CH,60,0,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190024,PINATA MINI,40,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190024,PINATA MINI,40,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190024,PINATA MINI,40,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190024,PINATA MINI,40,0,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190024,PINATA MINI,40,0,58,1419,ORIGINALES PAPEL MACHE
102,FF01414190025,PEZ GORDO INDIVIDUAL,80,0,58,1419,ORIGINALES PAPEL MACHE
103,FF01414190025,PEZ GORDO INDIVIDUAL,80,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190025,PEZ GORDO INDIVIDUAL,80,0,58,1419,ORIGINALES PAPEL MACHE
105,FF01414190025,PEZ GORDO INDIVIDUAL,80,0,58,1419,ORIGINALES PAPEL MACHE
106,FF01414190025,PEZ GORDO INDIVIDUAL,80,0,58,1419,ORIGINALES PAPEL MACHE
104,FF01414190007,AGITADOR,50,0,58,1419,ORIGINALES PAPEL MACHE
101,C015785194,BAUL FONDO NEGRO RAYADO DE CAFE C CIRCULOS DORADOS EN OCRE  C CAJONES,25000,0,55,785,BERTO RENDON MANCILLA
103,C015785194,BAUL FONDO NEGRO RAYADO DE CAFE C CIRCULOS DORADOS EN OCRE  C CAJONES,25000,0,55,785,BERTO RENDON MANCILLA
104,C015785194,BAUL FONDO NEGRO RAYADO DE CAFE C CIRCULOS DORADOS EN OCRE  C CAJONES,25000,0,55,785,BERTO RENDON MANCILLA
105,C015785194,BAUL FONDO NEGRO RAYADO DE CAFE C CIRCULOS DORADOS EN OCRE  C CAJONES,25000,0,55,785,BERTO RENDON MANCILLA
106,C015785194,BAUL FONDO NEGRO RAYADO DE CAFE C CIRCULOS DORADOS EN OCRE  C CAJONES,25000,0,55,785,BERTO RENDON MANCILLA
102,FF0124150016,DULCERO NM PLAZA CH PALMA,20.22,0,57,415,LA PLAZA
103,FF0124150016,DULCERO NM PLAZA CH PALMA,20.22,0,57,415,LA PLAZA
104,FF0124150016,DULCERO NM PLAZA CH PALMA,20.22,0,57,415,LA PLAZA
105,FF0124150016,DULCERO NM PLAZA CH PALMA,20.22,0,57,415,LA PLAZA
106,FF0124150016,DULCERO NM PLAZA CH PALMA,20.22,0,57,415,LA PLAZA
104,F016254239,NICHO CRISTAL CON PENACHO NVP,625,0,60,254,CIELITO LINDO STUDIO
104,F016254225,NICHO MEGA DBL PUERTA SAN ANTONIO MEGA DP,1150,0,60,254,CIELITO LINDO STUDIO
104,F0152540028,CRUZ CH MADERA PINTADA CON SANTO,280,0,55,254,CIELITO LINDO STUDIO
102,F92540005,CORAZON HOJA FILIGRANA PINTADO,280,0,59,254,CIELITO LINDO STUDIO
103,F92540005,CORAZON HOJA FILIGRANA PINTADO,280,0,59,254,CIELITO LINDO STUDIO
104,F92540005,CORAZON HOJA FILIGRANA PINTADO,280,0,59,254,CIELITO LINDO STUDIO
105,F92540005,CORAZON HOJA FILIGRANA PINTADO,280,0,59,254,CIELITO LINDO STUDIO
106,F92540005,CORAZON HOJA FILIGRANA PINTADO,280,0,59,254,CIELITO LINDO STUDIO
102,F016254241,NICHO MINI CAJA CORAZON VERDE MINIC,245,0,60,254,CIELITO LINDO STUDIO
103,F016254241,NICHO MINI CAJA CORAZON VERDE MINIC,245,0,60,254,CIELITO LINDO STUDIO
104,F016254241,NICHO MINI CAJA CORAZON VERDE MINIC,245,0,60,254,CIELITO LINDO STUDIO
105,F016254241,NICHO MINI CAJA CORAZON VERDE MINIC,245,0,60,254,CIELITO LINDO STUDIO
106,F016254241,NICHO MINI CAJA CORAZON VERDE MINIC,245,0,60,254,CIELITO LINDO STUDIO
102,F016254242,NICHO CAJA ESPECIAL ESPEJO NCE,625,0,60,254,CIELITO LINDO STUDIO
103,F016254242,NICHO CAJA ESPECIAL ESPEJO NCE,625,0,60,254,CIELITO LINDO STUDIO
104,F016254242,NICHO CAJA ESPECIAL ESPEJO NCE,625,0,60,254,CIELITO LINDO STUDIO
105,F016254242,NICHO CAJA ESPECIAL ESPEJO NCE,625,0,60,254,CIELITO LINDO STUDIO
106,F016254242,NICHO CAJA ESPECIAL ESPEJO NCE,625,0,60,254,CIELITO LINDO STUDIO
102,F016254243,NICHO CUARTETO HISTORIA DE UN AMOR,1595,0,60,254,CIELITO LINDO STUDIO
103,F016254243,NICHO CUARTETO HISTORIA DE UN AMOR,1595,0,60,254,CIELITO LINDO STUDIO
104,F016254243,NICHO CUARTETO HISTORIA DE UN AMOR,1595,0,60,254,CIELITO LINDO STUDIO
105,F016254243,NICHO CUARTETO HISTORIA DE UN AMOR,1595,0,60,254,CIELITO LINDO STUDIO
106,F016254243,NICHO CUARTETO HISTORIA DE UN AMOR,1595,0,60,254,CIELITO LINDO STUDIO
102,F016254244,NICHO TRIPTICO LOS TRES SABORES,1265,0,60,254,CIELITO LINDO STUDIO
103,F016254244,NICHO TRIPTICO LOS TRES SABORES,1265,0,60,254,CIELITO LINDO STUDIO
104,F016254244,NICHO TRIPTICO LOS TRES SABORES,1265,0,60,254,CIELITO LINDO STUDIO
105,F016254244,NICHO TRIPTICO LOS TRES SABORES,1265,0,60,254,CIELITO LINDO STUDIO
106,F016254244,NICHO TRIPTICO LOS TRES SABORES,1265,0,60,254,CIELITO LINDO STUDIO
102,F016254245,NICHO CON RESPLANDOR FLORES MARIACHIS,1525,0,60,254,CIELITO LINDO STUDIO
103,F016254245,NICHO CON RESPLANDOR FLORES MARIACHIS,1525,0,60,254,CIELITO LINDO STUDIO
104,F016254245,NICHO CON RESPLANDOR FLORES MARIACHIS,1525,0,60,254,CIELITO LINDO STUDIO
105,F016254245,NICHO CON RESPLANDOR FLORES MARIACHIS,1525,0,60,254,CIELITO LINDO STUDIO
106,F016254245,NICHO CON RESPLANDOR FLORES MARIACHIS,1525,0,60,254,CIELITO LINDO STUDIO
102,F016254246,NICHO DOBLE PUERTA EL DIABLITO,1050,0,60,254,CIELITO LINDO STUDIO
103,F016254246,NICHO DOBLE PUERTA EL DIABLITO,1050,0,60,254,CIELITO LINDO STUDIO
104,F016254246,NICHO DOBLE PUERTA EL DIABLITO,1050,0,60,254,CIELITO LINDO STUDIO
105,F016254246,NICHO DOBLE PUERTA EL DIABLITO,1050,0,60,254,CIELITO LINDO STUDIO
106,F016254246,NICHO DOBLE PUERTA EL DIABLITO,1050,0,60,254,CIELITO LINDO STUDIO
102,F016254247,NICHO 6 VENTANAS LA GUADALUPANA,450,0,60,254,CIELITO LINDO STUDIO
103,F016254247,NICHO 6 VENTANAS LA GUADALUPANA,450,0,60,254,CIELITO LINDO STUDIO
104,F016254247,NICHO 6 VENTANAS LA GUADALUPANA,450,0,60,254,CIELITO LINDO STUDIO
105,F016254247,NICHO 6 VENTANAS LA GUADALUPANA,450,0,60,254,CIELITO LINDO STUDIO
106,F016254247,NICHO 6 VENTANAS LA GUADALUPANA,450,0,60,254,CIELITO LINDO STUDIO
102,F016254248,NICHO CON MUNECA Y FIGURA GPE,750,0,60,254,CIELITO LINDO STUDIO
103,F016254248,NICHO CON MUNECA Y FIGURA GPE,750,0,60,254,CIELITO LINDO STUDIO
104,F016254248,NICHO CON MUNECA Y FIGURA GPE,750,0,60,254,CIELITO LINDO STUDIO
105,F016254248,NICHO CON MUNECA Y FIGURA GPE,750,0,60,254,CIELITO LINDO STUDIO
106,F016254248,NICHO CON MUNECA Y FIGURA GPE,750,0,60,254,CIELITO LINDO STUDIO
102,F016254249,NICHO MEDI DOBLE PUERTA VIRGEN AGUILAR,650,0,60,254,CIELITO LINDO STUDIO
103,F016254249,NICHO MEDI DOBLE PUERTA VIRGEN AGUILAR,650,0,60,254,CIELITO LINDO STUDIO
104,F016254249,NICHO MEDI DOBLE PUERTA VIRGEN AGUILAR,650,0,60,254,CIELITO LINDO STUDIO
105,F016254249,NICHO MEDI DOBLE PUERTA VIRGEN AGUILAR,650,0,60,254,CIELITO LINDO STUDIO
106,F016254249,NICHO MEDI DOBLE PUERTA VIRGEN AGUILAR,650,0,60,254,CIELITO LINDO STUDIO
102,F016254250,NICHO MAXI CATRINA CAPULA,1250,0,60,254,CIELITO LINDO STUDIO
103,F016254250,NICHO MAXI CATRINA CAPULA,1250,0,60,254,CIELITO LINDO STUDIO
104,F016254250,NICHO MAXI CATRINA CAPULA,1250,0,60,254,CIELITO LINDO STUDIO
105,F016254250,NICHO MAXI CATRINA CAPULA,1250,0,60,254,CIELITO LINDO STUDIO
106,F016254250,NICHO MAXI CATRINA CAPULA,1250,0,60,254,CIELITO LINDO STUDIO
102,F016254251,NICHO CAPILLA VIRGEN LENTEJUELA,1250,0,60,254,CIELITO LINDO STUDIO
103,F016254251,NICHO CAPILLA VIRGEN LENTEJUELA,1250,0,60,254,CIELITO LINDO STUDIO
104,F016254251,NICHO CAPILLA VIRGEN LENTEJUELA,1250,0,60,254,CIELITO LINDO STUDIO
105,F016254251,NICHO CAPILLA VIRGEN LENTEJUELA,1250,0,60,254,CIELITO LINDO STUDIO
106,F016254251,NICHO CAPILLA VIRGEN LENTEJUELA,1250,0,60,254,CIELITO LINDO STUDIO
102,FF014254186,COLIBRI PAPEL MACHE CON BASE,120,0,58,254,CIELITO LINDO STUDIO
103,FF014254186,COLIBRI PAPEL MACHE CON BASE,120,0,58,254,CIELITO LINDO STUDIO
104,FF014254186,COLIBRI PAPEL MACHE CON BASE,120,0,58,254,CIELITO LINDO STUDIO
105,FF014254186,COLIBRI PAPEL MACHE CON BASE,120,0,58,254,CIELITO LINDO STUDIO
106,FF014254186,COLIBRI PAPEL MACHE CON BASE,120,0,58,254,CIELITO LINDO STUDIO
102,FF014254188,SIRENA PAPEL MACHE CH,250,0,58,254,CIELITO LINDO STUDIO
103,FF014254188,SIRENA PAPEL MACHE CH,250,0,58,254,CIELITO LINDO STUDIO
104,FF014254188,SIRENA PAPEL MACHE CH,250,0,58,254,CIELITO LINDO STUDIO
105,FF014254188,SIRENA PAPEL MACHE CH,250,0,58,254,CIELITO LINDO STUDIO
106,FF014254188,SIRENA PAPEL MACHE CH,250,0,58,254,CIELITO LINDO STUDIO
102,FF014254189,MUNECA GDE PAPEL MACHE PINTADA,950,0,58,254,CIELITO LINDO STUDIO
103,FF014254189,MUNECA GDE PAPEL MACHE PINTADA,950,0,58,254,CIELITO LINDO STUDIO
104,FF014254189,MUNECA GDE PAPEL MACHE PINTADA,950,0,58,254,CIELITO LINDO STUDIO
105,FF014254189,MUNECA GDE PAPEL MACHE PINTADA,950,0,58,254,CIELITO LINDO STUDIO
106,FF014254189,MUNECA GDE PAPEL MACHE PINTADA,950,0,58,254,CIELITO LINDO STUDIO
102,F0152540054,CORAZON MADERA PINTADO NO 3,285,0,55,254,CIELITO LINDO STUDIO
103,F0152540054,CORAZON MADERA PINTADO NO 3,285,0,55,254,CIELITO LINDO STUDIO
104,F0152540054,CORAZON MADERA PINTADO NO 3,285,0,55,254,CIELITO LINDO STUDIO
105,F0152540054,CORAZON MADERA PINTADO NO 3,285,0,55,254,CIELITO LINDO STUDIO
106,F0152540054,CORAZON MADERA PINTADO NO 3,285,0,55,254,CIELITO LINDO STUDIO
102,F0152540055,MANO MADERA DECORADA CON MILAGROS,200,0,55,254,CIELITO LINDO STUDIO
103,F0152540055,MANO MADERA DECORADA CON MILAGROS,200,0,55,254,CIELITO LINDO STUDIO
104,F0152540055,MANO MADERA DECORADA CON MILAGROS,200,0,55,254,CIELITO LINDO STUDIO
105,F0152540055,MANO MADERA DECORADA CON MILAGROS,200,0,55,254,CIELITO LINDO STUDIO
106,F0152540055,MANO MADERA DECORADA CON MILAGROS,200,0,55,254,CIELITO LINDO STUDIO
102,F0152540056,MINI BATEA OVALO PINTADO,360,0,55,254,CIELITO LINDO STUDIO
103,F0152540056,MINI BATEA OVALO PINTADO,360,0,55,254,CIELITO LINDO STUDIO
104,F0152540056,MINI BATEA OVALO PINTADO,360,0,55,254,CIELITO LINDO STUDIO
105,F0152540056,MINI BATEA OVALO PINTADO,360,0,55,254,CIELITO LINDO STUDIO
106,F0152540056,MINI BATEA OVALO PINTADO,360,0,55,254,CIELITO LINDO STUDIO
102,F0152540057,SUPER MAXI BATEA VIRGEN PINTADA ROSAS,4950,0,55,254,CIELITO LINDO STUDIO
103,F0152540057,SUPER MAXI BATEA VIRGEN PINTADA ROSAS,4950,0,55,254,CIELITO LINDO STUDIO
104,F0152540057,SUPER MAXI BATEA VIRGEN PINTADA ROSAS,4950,0,55,254,CIELITO LINDO STUDIO
105,F0152540057,SUPER MAXI BATEA VIRGEN PINTADA ROSAS,4950,0,55,254,CIELITO LINDO STUDIO
106,F0152540057,SUPER MAXI BATEA VIRGEN PINTADA ROSAS,4950,0,55,254,CIELITO LINDO STUDIO
102,F0152540058,BATEA ANGEL 45X20,1350,0,55,254,CIELITO LINDO STUDIO
103,F0152540058,BATEA ANGEL 45X20,1350,0,55,254,CIELITO LINDO STUDIO
104,F0152540058,BATEA ANGEL 45X20,1350,0,55,254,CIELITO LINDO STUDIO
105,F0152540058,BATEA ANGEL 45X20,1350,0,55,254,CIELITO LINDO STUDIO
106,F0152540058,BATEA ANGEL 45X20,1350,0,55,254,CIELITO LINDO STUDIO
102,F0152540059,BATEA SAN FRANCISCO  30X15,650,0,55,254,CIELITO LINDO STUDIO
103,F0152540059,BATEA SAN FRANCISCO  30X15,650,0,55,254,CIELITO LINDO STUDIO
104,F0152540059,BATEA SAN FRANCISCO  30X15,650,0,55,254,CIELITO LINDO STUDIO
105,F0152540059,BATEA SAN FRANCISCO  30X15,650,0,55,254,CIELITO LINDO STUDIO
106,F0152540059,BATEA SAN FRANCISCO  30X15,650,0,55,254,CIELITO LINDO STUDIO
102,F0152540060,BATEA VIRGEN PINTADA 35X16,725,0,55,254,CIELITO LINDO STUDIO
103,F0152540060,BATEA VIRGEN PINTADA 35X16,725,0,55,254,CIELITO LINDO STUDIO
104,F0152540060,BATEA VIRGEN PINTADA 35X16,725,0,55,254,CIELITO LINDO STUDIO
105,F0152540060,BATEA VIRGEN PINTADA 35X16,725,0,55,254,CIELITO LINDO STUDIO
106,F0152540060,BATEA VIRGEN PINTADA 35X16,725,0,55,254,CIELITO LINDO STUDIO
102,F0152540061,CRUZ MADERA ROMANA CH CON MILAGROS,325,0,55,254,CIELITO LINDO STUDIO
103,F0152540061,CRUZ MADERA ROMANA CH CON MILAGROS,325,0,55,254,CIELITO LINDO STUDIO
104,F0152540061,CRUZ MADERA ROMANA CH CON MILAGROS,325,0,55,254,CIELITO LINDO STUDIO
105,F0152540061,CRUZ MADERA ROMANA CH CON MILAGROS,325,0,55,254,CIELITO LINDO STUDIO
106,F0152540061,CRUZ MADERA ROMANA CH CON MILAGROS,325,0,55,254,CIELITO LINDO STUDIO
102,F0152540062,MANO MADERA CON MILAGROS NO 1,65,0,55,254,CIELITO LINDO STUDIO
103,F0152540062,MANO MADERA CON MILAGROS NO 1,65,0,55,254,CIELITO LINDO STUDIO
104,F0152540062,MANO MADERA CON MILAGROS NO 1,65,0,55,254,CIELITO LINDO STUDIO
105,F0152540062,MANO MADERA CON MILAGROS NO 1,65,0,55,254,CIELITO LINDO STUDIO
106,F0152540062,MANO MADERA CON MILAGROS NO 1,65,0,55,254,CIELITO LINDO STUDIO
102,F0152540063,MANO MADERA CON MILAGROS NO 2,95,0,55,254,CIELITO LINDO STUDIO
103,F0152540063,MANO MADERA CON MILAGROS NO 2,95,0,55,254,CIELITO LINDO STUDIO
104,F0152540063,MANO MADERA CON MILAGROS NO 2,95,0,55,254,CIELITO LINDO STUDIO
105,F0152540063,MANO MADERA CON MILAGROS NO 2,95,0,55,254,CIELITO LINDO STUDIO
106,F0152540063,MANO MADERA CON MILAGROS NO 2,95,0,55,254,CIELITO LINDO STUDIO
102,F0152540064,MANO MADERA CON MILAGROS NO 4,165,0,55,254,CIELITO LINDO STUDIO
103,F0152540064,MANO MADERA CON MILAGROS NO 4,165,0,55,254,CIELITO LINDO STUDIO
104,F0152540064,MANO MADERA CON MILAGROS NO 4,165,0,55,254,CIELITO LINDO STUDIO
105,F0152540064,MANO MADERA CON MILAGROS NO 4,165,0,55,254,CIELITO LINDO STUDIO
106,F0152540064,MANO MADERA CON MILAGROS NO 4,165,0,55,254,CIELITO LINDO STUDIO
104,F016254021,NICHO MINI,296,0,60,254,CIELITO LINDO STUDIO
104,F0162540001,NICHO CAJA MARIACHIS -NCE-19-,367.5,0,60,254,CIELITO LINDO STUDIO
104,F0152540034,CORAZON TALLADA CON MILAGROS COR-01,125,0,55,254,CIELITO LINDO STUDIO
101,C1165053,ARETES CHAQUIRA MED,100,0,66,165,ARTESANIA  Y REGALOS
103,C1165053,ARETES CHAQUIRA MED,100,0,66,165,ARTESANIA  Y REGALOS
104,C1165053,ARETES CHAQUIRA MED,100,0,66,165,ARTESANIA  Y REGALOS
105,C1165053,ARETES CHAQUIRA MED,100,0,66,165,ARTESANIA  Y REGALOS
106,C1165053,ARETES CHAQUIRA MED,100,0,66,165,ARTESANIA  Y REGALOS
104,F0152540033,CORAZON TALLADA CON MILAGROS COR-02,225,0,55,254,CIELITO LINDO STUDIO
101,C1165001,ANILLO CHAQUIRA MOD VARIOS,100,1,66,165,ARTESANIA  Y REGALOS
103,C1165001,ANILLO CHAQUIRA MOD VARIOS,100,1,66,165,ARTESANIA  Y REGALOS
104,C1165001,ANILLO CHAQUIRA MOD VARIOS,100,0,66,165,ARTESANIA  Y REGALOS
105,C1165001,ANILLO CHAQUIRA MOD VARIOS,100,0,66,165,ARTESANIA  Y REGALOS
106,C1165001,ANILLO CHAQUIRA MOD VARIOS,100,0,66,165,ARTESANIA  Y REGALOS
104,F0152540032,CORAZON TALLADA CON MILAGROS COR-03,325,0,55,254,CIELITO LINDO STUDIO
101,C1165083,PULSERA CHAQUIRA CHICA,100,0,66,165,ARTESANIA  Y REGALOS
103,C1165083,PULSERA CHAQUIRA CHICA,100,0,66,165,ARTESANIA  Y REGALOS
104,C1165083,PULSERA CHAQUIRA CHICA,100,0,66,165,ARTESANIA  Y REGALOS
105,C1165083,PULSERA CHAQUIRA CHICA,100,0,66,165,ARTESANIA  Y REGALOS
106,C1165083,PULSERA CHAQUIRA CHICA,100,0,66,165,ARTESANIA  Y REGALOS
104,F0152540035,CORAZON TALLADA CON MILAGROS COR-05,425,0,55,254,CIELITO LINDO STUDIO
102,FF9175000001,BURRO HIERRO FORJADO,1200,0,59,1750,RAUL REYNA VIZCAYA
103,FF9175000001,BURRO HIERRO FORJADO,1200,0,59,1750,RAUL REYNA VIZCAYA
104,FF9175000001,BURRO HIERRO FORJADO,1200,0,59,1750,RAUL REYNA VIZCAYA
105,FF9175000001,BURRO HIERRO FORJADO,1200,0,59,1750,RAUL REYNA VIZCAYA
106,FF9175000001,BURRO HIERRO FORJADO,1200,0,59,1750,RAUL REYNA VIZCAYA
102,FF01517500001,BURRO MADERA,600,0,55,1750,RAUL REYNA VIZCAYA
103,FF01517500001,BURRO MADERA,600,0,55,1750,RAUL REYNA VIZCAYA
104,FF01517500001,BURRO MADERA,600,0,55,1750,RAUL REYNA VIZCAYA
105,FF01517500001,BURRO MADERA,600,0,55,1750,RAUL REYNA VIZCAYA
106,FF01517500001,BURRO MADERA,600,0,55,1750,RAUL REYNA VIZCAYA
102,FF01415840004,CRANEO GDE CARTONERIA,1000,0,58,1584,GUILLERMO LEMUS
103,FF01415840004,CRANEO GDE CARTONERIA,1000,0,58,1584,GUILLERMO LEMUS
104,FF01415840004,CRANEO GDE CARTONERIA,1000,0,58,1584,GUILLERMO LEMUS
105,FF01415840004,CRANEO GDE CARTONERIA,1000,0,58,1584,GUILLERMO LEMUS
106,FF01415840004,CRANEO GDE CARTONERIA,1000,0,58,1584,GUILLERMO LEMUS
102,FF01415840005,CRANEO CH,800,0,58,1584,GUILLERMO LEMUS
103,FF01415840005,CRANEO CH,800,0,58,1584,GUILLERMO LEMUS
104,FF01415840005,CRANEO CH,800,0,58,1584,GUILLERMO LEMUS
105,FF01415840005,CRANEO CH,800,0,58,1584,GUILLERMO LEMUS
106,FF01415840005,CRANEO CH,800,0,58,1584,GUILLERMO LEMUS
102,FF01415840006,MUNECA CUARTA,50,0,58,1584,GUILLERMO LEMUS
103,FF01415840006,MUNECA CUARTA,50,0,58,1584,GUILLERMO LEMUS
104,FF01415840006,MUNECA CUARTA,50,0,58,1584,GUILLERMO LEMUS
105,FF01415840006,MUNECA CUARTA,50,0,58,1584,GUILLERMO LEMUS
106,FF01415840006,MUNECA CUARTA,50,0,58,1584,GUILLERMO LEMUS
102,FF01415840007,MUNECA PRIMERA,100,0,58,1584,GUILLERMO LEMUS
103,FF01415840007,MUNECA PRIMERA,100,0,58,1584,GUILLERMO LEMUS
104,FF01415840007,MUNECA PRIMERA,100,0,58,1584,GUILLERMO LEMUS
105,FF01415840007,MUNECA PRIMERA,100,0,58,1584,GUILLERMO LEMUS
106,FF01415840007,MUNECA PRIMERA,100,0,58,1584,GUILLERMO LEMUS
